location_id,location_name,latitude,longitude,date,no2_valid_pixels,no2_mean,no2_std,no2_min,no2_max,no2_median,co_valid_pixels,co_mean,co_std,co_min,co_max,co_median,so2_valid_pixels,so2_mean,so2_std,so2_min,so2_max,so2_median,aer_ai_340_380_valid_pixels,aer_ai_340_380_mean,aer_ai_340_380_std,aer_ai_340_380_min,aer_ai_340_380_max,aer_ai_340_380_median,s2_valid_pixels,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_median,ndbi_mean,ndbi_std,ndbi_min,ndbi_max,ndbi_median,ndwi_mean,ndwi_std,ndwi_min,ndwi_max,ndwi_median,day_of_week,month,day_of_year
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-10,156,6.901950109750032e-05,1.2259097275091335e-05,3.8940299418754876e-05,9.595270967110991e-05,6.749283784301952e-05,143.0,0.05053149536252022,0.003519499208778143,0.042337242513895035,0.05741213262081146,0.050167832523584366,156.0,1.4189668036124203e-06,0.00037660496309399605,-0.0007811612449586391,0.0008425342966802418,2.5633678887970746e-05,156,-0.14468905329704285,0.2795894145965576,-0.7898627519607544,0.6358876824378967,-0.18574242293834686,0,,,,,,,,,,,,,,,,6,11,315
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-11,156,8.176740811904892e-05,2.4855491574271582e-05,3.608074621297419e-05,0.0001458379701944068,7.901016942923889e-05,128.0,0.05058181285858154,0.003066777251660824,0.04263222590088844,0.05794141814112663,0.0500519834458828,156.0,0.00010977704368997365,0.0005338178598321974,-0.0012129893293604255,0.0019520706264302135,6.441652658395469e-05,156,0.26491880416870117,0.10503032803535461,0.01516969595104456,0.4911893606185913,0.2477402240037918,0,,,,,,,,,,,,,,,,0,11,316
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-12,82,9.878595301415771e-05,2.5963994630728848e-05,5.0782229664037004e-05,0.00016423480701632798,9.39294695854187e-05,153.0,0.04458044841885567,0.004561068955808878,0.03544054552912712,0.05465761944651604,0.044809047132730484,151.0,0.00012294459156692028,0.00021156217553652823,-0.0004807033110409975,0.0007356502464972436,9.769843018148094e-05,156,-0.4694179594516754,0.37087270617485046,-1.0843003988265991,0.5251250863075256,-0.5272903442382812,0,,,,,,,,,,,,,,,,1,11,317
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-13,121,6.0862912505399436e-05,2.264221075165551e-05,1.8456183170201257e-05,0.0001234442024724558,5.7722576457308605e-05,141.0,0.04237251356244087,0.0037193680182099342,0.03566781058907509,0.05738232284784317,0.04141734912991524,149.0,4.9187081458512694e-05,0.00018100030138157308,-0.000422631943365559,0.0005722385831177235,4.230043487041257e-05,156,-1.0671348571777344,0.35478734970092773,-1.734474778175354,0.3941696584224701,-1.1708635091781616,45954,0.12756358087062836,0.11953868716955185,-0.15294604003429413,0.583069384098053,0.10449337959289551,-0.03244089335203171,0.1264391392469406,-0.4367077052593231,0.41866520047187805,-0.036764003336429596,-0.08426258713006973,0.10774718225002289,-0.5015319585800171,0.1739991456270218,-0.06959598511457443,2,11,318
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-14,112,8.695263386471197e-05,4.538311259238981e-05,2.7295680411043577e-05,0.00022102701768744737,6.809302431065589e-05,130.0,0.04424179345369339,0.0039014038629829884,0.0344376340508461,0.053899019956588745,0.04400364309549332,156.0,-2.4985334675875492e-05,0.00015058822464197874,-0.0004464498779270798,0.000418666226323694,-2.0242147002136335e-05,156,-1.3251317739486694,0.2571624219417572,-1.8223052024841309,-0.4023062586784363,-1.3710083961486816,0,,,,,,,,,,,,,,,,3,11,319
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-15,24,8.318000618601218e-05,2.8258386009838432e-05,4.4235337554709986e-05,0.00014211583766154945,6.962062616366893e-05,156.0,0.04239639267325401,0.0020135219674557447,0.037330180406570435,0.045882392674684525,0.042532458901405334,156.0,3.453586032264866e-05,0.00020825884712394327,-0.0008068446186371148,0.0005390836158767343,4.1064493416342884e-05,156,-0.5760174989700317,0.20820046961307526,-1.2820136547088623,0.04631398618221283,-0.5682443380355835,0,,,,,,,,,,,,,,,,4,11,320
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-16,80,6.336452497635037e-05,1.2590242477017455e-05,3.8846581446705386e-05,0.00011129642371088266,6.473967368947342e-05,156.0,0.040702685713768005,0.0017429067520424724,0.03577564284205437,0.04447316750884056,0.04053495451807976,91.0,-1.2836091627832502e-05,0.000553747289814055,-0.00131784297991544,0.0015263304812833667,-8.909629104891792e-05,154,0.5290210843086243,0.35268259048461914,-0.23226982355117798,1.4534229040145874,0.5787750482559204,0,,,,,,,,,,,,,,,,5,11,321
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-17,156,5.92845790379215e-05,1.662968861637637e-05,2.184277582273353e-05,9.425044117961079e-05,5.759980558650568e-05,155.0,0.041602399200201035,0.002965308027341962,0.035634394735097885,0.04925782233476639,0.04128110781311989,156.0,3.941837348975241e-05,0.0002561024739407003,-0.0006574448198080063,0.0006966831278987229,3.0116492780507542e-05,156,-0.3359360098838806,0.1157045066356659,-0.5586825013160706,0.02388138510286808,-0.34938886761665344,0,,,,,,,,,,,,,,,,6,11,322
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-18,9,5.041242184233852e-05,1.2216349205118604e-05,3.7726324080722407e-05,7.95398882473819e-05,4.8758858611108735e-05,93.0,0.04649989679455757,0.003156163264065981,0.039255835115909576,0.05285986512899399,0.04641363024711609,40.0,8.141873695421964e-05,0.0001453966397093609,-0.00021679452038370073,0.00044336359133012593,5.903696728637442e-05,156,-0.5546169281005859,0.93682461977005,-2.0444517135620117,2.5847716331481934,-0.6378605365753174,45954,0.11107645183801651,0.17016689479351044,-0.2709139883518219,0.714284360408783,0.050497353076934814,-0.07162853330373764,0.14690881967544556,-0.5518295764923096,0.4802137017250061,-0.06661587208509445,-0.06571629643440247,0.157160222530365,-0.6231295466423035,0.29464828968048096,0.004972357302904129,0,11,323
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-19,148,5.5914537369972095e-05,1.3570226656156592e-05,2.554069214966148e-05,9.317122749052942e-05,5.6237782700918615e-05,138.0,0.04717417061328888,0.0029826469253748655,0.03841903805732727,0.05461829900741577,0.04683130234479904,156.0,-2.352511728531681e-05,0.00018077764252666384,-0.0004403430793900043,0.0003412837686482817,-1.9531173165887594e-05,156,-1.3231216669082642,0.3482305705547333,-2.3768012523651123,-0.39244580268859863,-1.2975982427597046,0,,,,,,,,,,,,,,,,1,11,324
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-20,156,6.13859883742407e-05,1.4425646440940909e-05,3.3571719541214406e-05,0.00010418466263217852,5.9379333833931014e-05,52.0,0.04979696497321129,0.0028613891918212175,0.04493464529514313,0.05470505356788635,0.04949721693992615,156.0,2.423723526590038e-05,0.00022937770700082183,-0.0005128827760927379,0.0005008488660678267,1.7469665181124583e-07,156,-1.039441466331482,0.18701171875,-1.7511529922485352,-0.7647138237953186,-1.0111836194992065,0,,,,,,,,,,,,,,,,2,11,325
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-21,130,5.189614603295922e-05,9.902203601086512e-06,2.547599251556676e-05,7.037581963231787e-05,5.2771574701182544e-05,78.0,0.051256682723760605,0.0048453668132424355,0.0410693995654583,0.05787992477416992,0.05186579003930092,155.0,-2.499643414921593e-05,0.0002740037743933499,-0.001106598530896008,0.0006670088041573763,-3.1983956887415843e-06,156,0.06696336716413498,0.2673478126525879,-0.34215646982192993,1.081891655921936,0.003992880694568157,0,,,,,,,,,,,,,,,,3,11,326
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-22,94,6.780206604162231e-05,1.6643827621010132e-05,2.913729622378014e-05,0.00010961307270918041,6.429422501241788e-05,139.0,0.041785307228565216,0.0025121946819126606,0.036791879683732986,0.046203482896089554,0.04184453561902046,142.0,-5.136925392434932e-05,0.0002263640781166032,-0.0005558999837376177,0.00041133444756269455,-2.766795296338387e-05,156,0.2698480784893036,0.3107416331768036,-0.29005083441734314,1.2502312660217285,0.18259072303771973,0,,,,,,,,,,,,,,,,4,11,327
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-23,14,7.735138933639973e-05,1.2868518751929514e-05,5.4817101045046e-05,9.571336704539135e-05,7.958462811075151e-05,68.0,0.04395393654704094,0.002513076877221465,0.03761138767004013,0.04961003363132477,0.043584130704402924,65.0,2.9217268092907034e-05,0.00017381523502990603,-0.000429346167948097,0.0004914698074571788,4.5929959014756605e-05,156,-0.6976407170295715,0.31957337260246277,-1.6293463706970215,0.15253961086273193,-0.7101672887802124,45954,0.04509873688220978,0.057115066796541214,-0.25080257654190063,0.506834089756012,0.03498440235853195,-0.0546189621090889,0.05245552584528923,-0.3379020690917969,0.3430127501487732,-0.0593147799372673,-0.016298020258545876,0.04254572093486786,-0.41597697138786316,0.1118769571185112,-0.007027794141322374,5,11,328
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-24,0,,,,,,0.0,,,,,,0.0,,,,,,156,-1.1848406791687012,0.3847111761569977,-2.1632983684539795,-0.49701300263404846,-1.1041784286499023,0,,,,,,,,,,,,,,,,6,11,329
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-25,0,,,,,,129.0,0.045561183243989944,0.0034190022852271795,0.03783764690160751,0.05289559066295624,0.04545845463871956,69.0,2.582032175268978e-05,0.00010295838728779927,-0.0002899702813010663,0.00024594421847723424,3.212030424037948e-05,156,-1.2443279027938843,0.4665134847164154,-2.2699215412139893,-0.05271294340491295,-1.2788634300231934,0,,,,,,,,,,,,,,,,0,11,330
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-27,0,,,,,,0.0,,,,,,0.0,,,,,,156,0.2466059923171997,0.17576752603054047,-0.13381099700927734,0.674917995929718,0.24602888524532318,0,,,,,,,,,,,,,,,,2,11,332
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-28,73,5.962593058939092e-05,1.5404059013235383e-05,3.0844144930597395e-05,9.668204438639805e-05,5.774656528956257e-05,90.0,0.044528961181640625,0.00217072875238955,0.039563268423080444,0.04891093820333481,0.043902017176151276,87.0,7.740266482869629e-06,0.0001767992798704654,-0.00029839962371625006,0.0006476763519458473,4.120369703741744e-05,156,-0.38093993067741394,0.4022265076637268,-1.1724697351455688,0.6099785566329956,-0.3153296113014221,45954,0.06972458213567734,0.017260536551475525,0.01866077445447445,0.1442480981349945,0.06706911325454712,-0.04717837646603584,0.011098871007561684,-0.10485074669122696,0.018703749403357506,-0.04701785743236542,-0.0510573536157608,0.015920210629701614,-0.1169326975941658,-0.007434957195073366,-0.04859602078795433,3,11,333
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-29,122,7.218856626423076e-05,2.3518450689152814e-05,2.9942981200292706e-05,0.00015340854588430375,6.87484280206263e-05,81.0,0.04537348449230194,0.003425014903768897,0.0371408611536026,0.056764744222164154,0.04498651623725891,129.0,-9.164768016489688e-06,0.0002940487174782902,-0.0007151721511036158,0.0006660889484919608,6.002122063364368e-06,156,-0.6522741317749023,0.2203422635793686,-1.1870678663253784,0.07020539045333862,-0.6636366248130798,0,,,,,,,,,,,,,,,,4,11,334
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-11-30,156,0.00019184091070201248,6.644272070843726e-05,6.607639807043597e-05,0.00043931251275353134,0.0001771778624970466,93.0,0.05104248970746994,0.0068269106559455395,0.04269781708717346,0.08078372478485107,0.04985865205526352,156.0,0.0002019718667725101,0.0003518758458085358,-0.0005476727965287864,0.001160874729976058,0.00018110655946657062,156,-0.8643797039985657,0.18804827332496643,-1.4951345920562744,-0.31953251361846924,-0.8518263101577759,0,,,,,,,,,,,,,,,,5,11,335
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-01,27,0.00010422791092423722,2.6037534553324804e-05,7.075732719385996e-05,0.0001544349652249366,9.601670899428427e-05,64.0,0.048852067440748215,0.0039025782607495785,0.042621273547410965,0.055471278727054596,0.049661025404930115,139.0,4.276647086953744e-05,0.00025796671980060637,-0.0006511714891530573,0.0007356566493399441,3.301969263702631e-05,156,-1.0444430112838745,0.568280816078186,-2.1173975467681885,-0.08010157942771912,-1.0783014297485352,0,,,,,,,,,,,,,,,,6,12,336
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-02,0,,,,,,0.0,,,,,,0.0,,,,,,152,0.3850399851799011,0.4559808373451233,-0.5276075005531311,1.6178958415985107,0.31082528829574585,0,,,,,,,,,,,,,,,,0,12,337
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-03,0,,,,,,89.0,0.044968437403440475,0.0013984228717163205,0.04069434106349945,0.048563744872808456,0.04499662667512894,9.0,0.00010386759095126763,0.00011474339407868683,7.027238098089583e-06,0.0003105092910118401,4.902062573819421e-05,156,0.6096667051315308,0.7451242208480835,-0.6732510328292847,2.2055468559265137,0.5850859880447388,45954,-0.0038651302456855774,0.011157048866152763,-0.07567565143108368,0.08305082470178604,-0.004362975712865591,-0.12208765000104904,0.02487003803253174,-0.30841895937919617,0.009308197535574436,-0.11906774342060089,0.011192196980118752,0.007902777753770351,-0.0312500074505806,0.044741418212652206,0.01101594790816307,1,12,338
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-05,3,6.179796037031338e-05,3.492587666187319e-06,5.879274976905435e-05,6.66952328174375e-05,5.9905887610511854e-05,100.0,0.04494466632604599,0.0035014182794839144,0.03627319633960724,0.050731271505355835,0.045955367386341095,36.0,3.884850684698904e-06,0.0001660078705754131,-0.0007150509627535939,0.00036059063859283924,2.10081780096516e-05,156,-1.3481286764144897,0.5536075830459595,-2.7012431621551514,0.05796932429075241,-1.4238592386245728,0,,,,,,,,,,,,,,,,3,12,340
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-06,0,,,,,,24.0,0.03868503496050835,0.00345272826962173,0.03251881152391434,0.041806090623140335,0.04024064168334007,0.0,,,,,,156,-1.1146785020828247,0.5582830309867859,-2.8422796726226807,-0.10249047726392746,-0.9978244304656982,0,,,,,,,,,,,,,,,,4,12,341
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-07,0,,,,,,0.0,,,,,,0.0,,,,,,156,-0.13874484598636627,0.0653008446097374,-0.3024992346763611,0.005298247095197439,-0.12719926238059998,0,,,,,,,,,,,,,,,,5,12,342
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-08,0,,,,,,0.0,,,,,,0.0,,,,,,156,0.2558448612689972,0.06352373957633972,0.06846920400857925,0.4239828288555145,0.26397567987442017,45954,0.01805640198290348,0.0073306746780872345,-0.01635991781949997,0.07728777080774307,0.017477532848715782,-0.16800691187381744,0.016945714130997658,-0.30351218581199646,-0.11641433089971542,-0.16572034358978271,-0.029413308948278427,0.00462337676435709,-0.05679009482264519,-0.006615770049393177,-0.02939707040786743,6,12,343
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-09,3,0.00011928013555007055,2.4143353584804572e-05,8.522646385245025e-05,0.0001384547504130751,0.0001341591851087287,14.0,0.04608524590730667,0.0016512747388333082,0.04341923072934151,0.04777676984667778,0.0463908389210701,8.0,1.7959726392291486e-05,6.851061334600672e-05,-8.052030898397788e-05,0.00011760328197851777,1.4244060366763733e-05,156,-0.11959176510572433,0.5809579491615295,-2.247359037399292,0.8357733488082886,0.08608834445476532,0,,,,,,,,,,,,,,,,0,12,344
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-10,67,0.00016094314923975617,4.7458346671191975e-05,6.784987635910511e-05,0.000267444527707994,0.00015268211427610368,127.0,0.049751486629247665,0.004698580596596003,0.04099734127521515,0.06519884616136551,0.04937666282057762,102.0,3.357032255735248e-05,0.00014336510503198951,-0.00035905162803828716,0.0004084327956661582,5.79759398533497e-05,156,-1.3070361614227295,0.5223225355148315,-2.0636048316955566,0.4013296067714691,-1.468379020690918,0,,,,,,,,,,,,,,,,1,12,345
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-11,0,,,,,,54.0,0.04213434085249901,0.0034412380773574114,0.03482997417449951,0.04734822362661362,0.041186265647411346,0.0,,,,,,156,-0.8869807124137878,0.39705684781074524,-2.1161324977874756,0.16214682161808014,-0.9186457395553589,0,,,,,,,,,,,,,,,,2,12,346
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-12,0,,,,,,1.0,0.039229292422533035,0.0,0.039229292422533035,0.039229292422533035,0.039229292422533035,0.0,,,,,,156,-0.39024466276168823,0.07679028064012527,-0.6682302355766296,-0.2037440985441208,-0.39114707708358765,0,,,,,,,,,,,,,,,,3,12,347
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-13,0,,,,,,0.0,,,,,,0.0,,,,,,156,0.04449252411723137,0.2745668590068817,-0.5303314328193665,0.7642750144004822,0.03955607861280441,45954,0.01816665008664131,0.005887850187718868,-0.026921991258859634,0.05415155366063118,0.01873636618256569,-0.14427877962589264,0.021396704018115997,-0.25043216347694397,-0.10143827646970749,-0.13803072273731232,-0.02986251562833786,0.007611614651978016,-0.05140959843993187,0.002763961674645543,-0.03182424604892731,4,12,348
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-14,0,,,,,,55.0,0.04204542934894562,0.0011364860692992806,0.040165871381759644,0.04409608617424965,0.04187651351094246,0.0,,,,,,156,0.13585329055786133,0.30433201789855957,-0.47708579897880554,0.9101390242576599,0.12579604983329773,0,,,,,,,,,,,,,,,,5,12,349
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-15,0,,,,,,41.0,0.04943069443106651,0.0036296742036938667,0.043056584894657135,0.05785173177719116,0.048426929861307144,0.0,,,,,,156,-0.17573073506355286,0.283519983291626,-1.0821502208709717,0.6199648976325989,-0.1451101303100586,0,,,,,,,,,,,,,,,,6,12,350
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-16,148,8.469861495541409e-05,2.970635614474304e-05,2.5624432964832522e-05,0.00015719779185019433,8.209900988731533e-05,99.0,0.048817962408065796,0.003361734561622143,0.03877316042780876,0.05678797885775566,0.04897940158843994,156.0,-3.065963028348051e-05,0.00029040989466011524,-0.0007466251845471561,0.0009650458232499659,-3.001784898515325e-05,156,-1.15579092502594,0.20358619093894958,-1.7764772176742554,-0.7848275303840637,-1.1210861206054688,0,,,,,,,,,,,,,,,,0,12,351
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-17,9,0.00017378345364704728,4.099510988453403e-05,0.00012133990821894258,0.00021852894860785455,0.00015828976756893098,82.0,0.05629250407218933,0.00637168949469924,0.04719254747033119,0.07009075582027435,0.05368376523256302,88.0,6.550908437930048e-05,0.0002244611969217658,-0.0006940988241694868,0.0006008289055898786,6.867409683763981e-05,156,-0.5744087100028992,0.4604986608028412,-1.8457587957382202,0.20881856977939606,-0.5017141699790955,0,,,,,,,,,,,,,,,,1,12,352
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-18,151,7.331351662287489e-05,1.870246160251554e-05,3.0151228202157654e-05,0.00012291452731005847,7.269381603691727e-05,99.0,0.05614648759365082,0.0017083517741411924,0.05331072211265564,0.061550840735435486,0.05577791854739189,151.0,-8.012026455617161e-07,0.0007972338935360312,-0.0017786851385608315,0.0024482375010848045,9.411842620465904e-05,151,0.6311910152435303,0.13925491273403168,0.3611585199832916,1.1854182481765747,0.6052097678184509,45954,0.3740229606628418,0.24807941913604736,-0.5996130108833313,0.9215947389602661,0.32023483514785767,0.015136923640966415,0.19055791199207306,-0.5199985504150391,0.7177129983901978,0.018657546490430832,-0.398919939994812,0.20413221418857574,-0.8275030255317688,0.6601888537406921,-0.38983848690986633,2,12,353
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-19,142,9.96484886854887e-05,2.342500738450326e-05,5.1942290156148374e-05,0.00018238200573250651,9.428413613932207e-05,121.0,0.0596405453979969,0.004154720809310675,0.05186283588409424,0.06724155694246292,0.05811615660786629,153.0,-1.7659413060755469e-06,0.00040254933992400765,-0.0009209384443238378,0.001055464381352067,-2.1532912796828896e-05,156,0.033123139292001724,0.2243337631225586,-0.4624998867511749,0.8726159334182739,0.012372808530926704,0,,,,,,,,,,,,,,,,3,12,354
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-20,131,0.00014390336582437158,4.6800785639788955e-05,6.661850056843832e-05,0.0002572722441982478,0.0001353910774923861,54.0,0.05961339548230171,0.003459635190665722,0.0544360913336277,0.07055942714214325,0.05912494659423828,136.0,0.0001601877302164212,0.0003634088789112866,-0.0007711692596785724,0.0012853143271058798,0.00017179969290737063,156,-0.8997879028320312,0.43522295355796814,-2.174086570739746,0.3550596237182617,-0.8419145345687866,0,,,,,,,,,,,,,,,,4,12,355
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-21,64,0.00014448340516537428,6.462411693064496e-05,4.52240310551133e-05,0.0002979581186082214,0.00013599534577224404,108.0,0.06105351820588112,0.005958945956081152,0.044492583721876144,0.07436873763799667,0.06183217465877533,108.0,6.649237911915407e-05,0.00022381480084732175,-0.0005258892197161913,0.0009019895805977285,5.738116306019947e-05,156,-1.3463870286941528,0.31668001413345337,-2.2339892387390137,-0.5239998698234558,-1.3661260604858398,0,,,,,,,,,,,,,,,,5,12,356
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-22,34,0.00020620794384740293,7.861644553486258e-05,9.143286297330633e-05,0.0003415442770346999,0.00019545300165191293,22.0,0.06830935180187225,0.0026467936113476753,0.0620453841984272,0.07257457822561264,0.0686461329460144,156.0,0.00025861599715426564,0.00035462924279272556,-0.0006191338179633021,0.0011882983380928636,0.000252894387813285,156,-0.6232399344444275,0.2718067765235901,-1.3830534219741821,0.01472429372370243,-0.6092095971107483,0,,,,,,,,,,,,,,,,6,12,357
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-23,69,7.906499376986176e-05,2.0961600966984406e-05,4.3026004277635366e-05,0.00012146742665208876,7.693972293054685e-05,21.0,0.08058873564004898,0.005538098514080048,0.05688614025712013,0.08318977057933807,0.083018958568573,156.0,6.412468064809218e-05,0.00028056601877324283,-0.00058578239986673,0.0007651430205442011,2.4232898795162328e-05,156,0.6092010736465454,0.17176251113414764,0.26419180631637573,1.2330743074417114,0.6101246476173401,45954,0.3015163540840149,0.18924953043460846,-0.29445895552635193,0.7999985814094543,0.2553730607032776,-0.0090398034080863,0.1577257513999939,-0.47765278816223145,0.47626519203186035,-0.0010790368542075157,-0.30627232789993286,0.15536746382713318,-0.7049980163574219,0.35059142112731934,-0.2857133746147156,0,12,358
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-24,0,,,,,,8.0,0.04501568526029587,9.511224925518036e-05,0.04492057114839554,0.0451107956469059,0.04501568526029587,0.0,,,,,,156,0.4351532757282257,0.13115593791007996,0.14902037382125854,0.6895373463630676,0.40894103050231934,0,,,,,,,,,,,,,,,,1,12,359
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-25,65,0.00016430886171292514,5.491597767104395e-05,6.593496073037386e-05,0.00032078500953502953,0.00016516499454155564,74.0,0.06208102032542229,0.009856265969574451,0.04701853543519974,0.08731884509325027,0.06203661486506462,84.0,0.00012278057693038136,0.000310448813252151,-0.0004617087251972407,0.0013187385629862547,0.00010795013804454356,156,0.152068629860878,0.40822771191596985,-0.8028510212898254,0.7971012592315674,0.22379612922668457,0,,,,,,,,,,,,,,,,2,12,360
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-26,0,,,,,,138.0,0.04699794575572014,0.004476694390177727,0.03826909139752388,0.056967876851558685,0.04733671993017197,17.0,0.00012948678340762854,0.0001349002413917333,-6.0942209529457614e-05,0.0004044105007778853,7.366244244622067e-05,156,-1.3929342031478882,0.27672943472862244,-2.3722987174987793,-0.7420803308486938,-1.38124680519104,0,,,,,,,,,,,,,,,,3,12,361
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-27,0,,,,,,133.0,0.04490038380026817,0.002978060394525528,0.03935632482171059,0.050548702478408813,0.04480579122900963,0.0,,,,,,156,-0.9501997232437134,0.395875483751297,-1.680598258972168,-0.15407705307006836,-0.9882965087890625,0,,,,,,,,,,,,,,,,4,12,362
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-28,126,6.071681127650663e-05,1.1984534467046615e-05,2.824798139045015e-05,9.554561256663874e-05,6.117975863162428e-05,123.0,0.057370834052562714,0.0030930673237890005,0.05066541209816933,0.0650501400232315,0.05717224255204201,153.0,-2.1787031073472463e-05,0.0003442678425926715,-0.0011263415217399597,0.0006918015424162149,3.582178760552779e-05,156,-0.09987504035234451,0.3169046640396118,-0.8585078716278076,0.75667804479599,-0.21153342723846436,45954,0.34305617213249207,0.2301403135061264,-0.4863257110118866,0.8983668684959412,0.28766992688179016,0.020770110189914703,0.17830395698547363,-0.5041071176528931,0.628307044506073,0.026971735060214996,-0.36610132455825806,0.18970459699630737,-0.793439507484436,0.5738160014152527,-0.3500193953514099,5,12,363
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-29,138,0.00011845943663502112,3.143636058666743e-05,6.102609768277034e-05,0.00023924265406094491,0.00011450643069110811,101.0,0.057401370257139206,0.003097336273640394,0.046326056122779846,0.0637991726398468,0.05734241381287575,156.0,-0.00019157778297085315,0.0009960141032934189,-0.003131336299702525,0.003941317554563284,-0.0001471924188081175,156,0.27953317761421204,0.12839004397392273,-0.106695756316185,0.495635986328125,0.3082714080810547,0,,,,,,,,,,,,,,,,6,12,364
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-30,0,,,,,,0.0,,,,,,2.0,-0.00019967647676821798,0.0,-0.00019967647676821798,-0.00019967647676821798,-0.00019967647676821798,156,0.08661719411611557,0.4427756369113922,-1.4095574617385864,0.8297429084777832,0.22217999398708344,0,,,,,,,,,,,,,,,,0,12,365
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2024-12-31,0,,,,,,0.0,,,,,,0.0,,,,,,156,-0.37399110198020935,0.29598066210746765,-1.1906564235687256,0.37405863404273987,-0.39463692903518677,0,,,,,,,,,,,,,,,,1,12,366
2161306,Minh Khai - Bắc Từ Liêm,21.05,105.74,2025-01-01,156,8.926135342335328e-05,3.859924618154764e-05,3.473693868727423e-05,0.0002364339161431417,8.118324331007898e-05,99.0,0.05790112167596817,0.005937804002314806,0.046581510454416275,0.0761040598154068,0.05636085942387581,156.0,3.922764790331712e-06,0.0002960383426398039,-0.0007474586018361151,0.0007792120450176299,2.267173840664327e-06,156,-0.8893954157829285,0.15235738456249237,-1.4490784406661987,-0.5198572874069214,-0.8642570972442627,0,,,,,,,,,,,,,,,,2,1,1
